Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID11839,11839,200,53.245,279.435,162.784,0,49,49,3.250,1,-10921639,60.757,21,-161,449,2248,158.399,12.350,0.927,0.369
ID11883,11883,200,60.854,278.528,164.020,0,50,50,3.250,1,-10921639,76.351,26,-94,459,2825,152.622,12.350,1.311,0.568
ID11931,11931,200,55.671,277.801,165.022,0,51,51,3.250,1,-10921639,64.432,23,-102,424,2384,140.673,12.350,1.209,0.501
ID11972,11972,200,35.084,277.350,165.997,0,52,52,3.250,1,-10921639,39.784,15,-75,288,1472,98.366,12.350,0.982,0.401
ID12005,12005,200,42.283,276.939,166.882,0,53,53,3.250,1,-10921639,49.000,29,-97,329,1813,102.284,12.350,1.609,0.591
ID12044,12044,200,29.585,276.586,167.771,0,54,54,3.250,1,-10921639,36.568,9,-82,240,1353,79.911,12.350,1.464,0.544
ID12085,12085,200,31.649,275.825,169.023,0,55,55,3.250,1,-10921639,36.622,15,-70,257,1355,85.524,12.350,1.339,0.490
ID12121,12121,200,18.750,274.557,170.512,0,56,56,3.250,1,-10921639,19.027,7,-88,162,704,66.143,12.350,0.497,0.191
ID12163,12163,200,12.285,274.569,170.903,0,57,57,3.250,1,-10921639,6.946,0,-85,117,257,50.936,12.350,0.429,0.082
ID11766,11766,201,13.466,251.397,188.703,0,47,47,3.250,1,-10921639,22.405,18,-33,96,829,33.711,2.794,1.075,0.689
ID11808,11808,201,20.734,251.410,188.864,0,48,48,3.250,1,-10921639,34.541,24,-38,151,1278,48.853,2.814,1.043,0.722
ID11849,11849,201,19.851,250.109,190.754,0,49,49,3.250,1,-10921639,37.595,36,-21,117,1391,33.996,4.550,1.454,1.310
ID11897,11897,201,31.413,248.978,191.526,0,50,50,3.250,1,-10921639,50.730,53,-82,176,1877,62.090,4.550,1.672,1.022
ID11940,11940,201,26.459,248.915,192.308,0,51,51,3.250,1,-10921639,42.919,35,-61,183,1588,62.528,4.550,1.251,0.763
ID11979,11979,201,15.061,248.829,192.370,0,52,52,3.250,1,-10921639,29.676,23,-18,102,1098,30.600,4.550,1.281,1.089
ID12014,12014,201,17.248,247.701,193.955,0,53,53,3.250,1,-10921639,30.541,22,-31,122,1130,36.502,4.550,1.234,0.924
ID12052,12052,201,15.389,246.960,195.327,0,54,54,3.250,1,-10921639,25.541,27,-36,102,945,32.574,4.550,1.737,0.995
ID11767,11767,202,13.784,232.452,195.377,0,47,47,3.250,1,-10921639,26.703,15,-19,104,988,30.020,4.550,1.473,1.060
ID11809,11809,202,18.138,232.188,197.061,0,48,48,3.250,1,-10921639,19.784,2,-43,136,732,51.294,2.797,1.499,0.463
ID11850,11850,202,15.970,232.068,196.754,0,49,49,3.250,1,-10921639,24.135,16,-27,112,893,35.771,4.550,2.170,0.924
ID11898,11898,202,16.691,230.805,199.033,0,50,50,3.250,1,-10921639,26.973,11,-26,112,998,34.995,4.550,1.414,0.903
ID11941,11941,202,17.400,231.057,198.977,0,51,51,3.250,1,-10921639,26.838,17,-36,116,993,38.028,4.550,1.666,0.882
ID11791,11791,203,13.421,181.740,144.871,0,48,48,3.250,1,-10921639,17.432,15,-27,54,645,21.893,4.550,23.835,1.528
ID11829,11829,203,12.424,180.093,148.046,0,49,49,3.250,1,-10921639,13.649,18,-50,67,505,31.365,4.550,-13.441,0.940
ID11875,11875,203,18.260,179.886,149.282,0,50,50,3.250,1,-10921639,22.919,26,-32,74,848,28.243,4.550,-20.023,1.708
ID11921,11921,203,13.497,180.025,149.123,0,51,51,3.250,1,-10921639,19.216,18,-27,45,711,18.765,4.550,-28.773,2.122
ID11845,11845,204,20.392,281.510,174.845,0,49,49,3.250,1,-10921639,53.486,47,-61,219,1979,78.906,11.638,0.285,0.300
ID11893,11893,204,131.536,279.516,177.965,0,50,50,3.250,1,-10921639,216.946,111,-116,927,8027,297.369,4.550,1.114,0.769
ID11937,11937,204,66.379,278.854,178.849,0,51,51,3.250,1,-10921639,123.243,89,-75,502,4560,151.660,2.793,0.842,0.743
ID11976,11976,204,47.281,278.700,179.892,0,52,52,3.250,1,-10921639,82.189,53,-62,397,3041,121.396,2.787,0.712,0.563
ID12011,12011,204,62.436,278.009,180.868,0,53,53,3.250,1,-10921639,103.568,69,-56,432,3832,134.040,4.550,1.085,0.804
ID12049,12049,204,51.017,277.659,182.191,0,54,54,3.250,1,-10921639,81.243,39,-81,363,3006,116.392,2.801,1.010,0.702
ID12088,12088,204,34.871,277.021,182.840,0,55,55,3.250,1,-10921639,56.378,34,-45,254,2086,82.082,2.804,0.957,0.672
ID12126,12126,204,33.926,276.669,183.816,0,56,56,3.250,1,-10921639,45.865,11,-64,275,1697,92.801,2.793,0.859,0.457
ID12168,12168,204,19.282,276.105,185.000,0,57,57,3.250,1,-10921639,32.027,22,-52,146,1185,50.552,2.804,0.575,0.463
ID11831,11831,209,20.761,200.161,150.506,0,49,49,3.250,1,-10921639,22.541,6,-54,198,834,64.121,11.653,0.759,0.303
ID11876,11876,209,24.758,200.216,152.013,0,50,50,3.250,1,-10921639,36.405,28,-68,190,1347,59.005,2.786,0.923,0.592
ID11924,11924,209,30.295,199.927,153.209,0,51,51,3.250,1,-10921639,34.676,16,-81,235,1283,81.608,2.790,1.007,0.426
ID11966,11966,209,39.810,199.024,154.329,0,52,52,3.250,1,-10921639,37.730,-6,-95,330,1396,109.218,2.772,1.254,0.384
ID12001,12001,209,30.242,198.828,155.385,0,53,53,3.250,1,-10921639,30.243,12,-92,223,1119,82.674,2.795,1.264,0.408
ID12037,12037,209,28.274,198.434,156.390,0,54,54,3.250,1,-10921639,32.865,15,-78,207,1216,77.014,2.787,0.969,0.420
ID12079,12079,209,19.422,198.275,157.448,0,55,55,3.250,1,-10921639,24.784,12,-47,138,917,50.510,2.800,1.115,0.517
ID12117,12117,209,17.959,198.345,158.847,0,56,56,3.250,1,-10921639,20.189,19,-51,110,747,43.500,4.550,1.779,0.594
ID12158,12158,209,13.423,197.872,160.589,0,57,57,3.250,1,-10921639,19.649,15,-24,69,727,26.550,4.550,2.175,1.014
ID11929,11929,216,13.368,302.693,157.982,0,51,51,3.250,1,-10921639,23.459,22,-20,67,868,20.727,4.550,2.734,1.657
ID11971,11971,216,18.294,303.064,159.989,0,52,52,3.250,1,-10921639,30.703,27,-26,87,1136,33.499,4.550,2.290,1.276
ID12004,12004,216,21.864,303.865,162.734,0,53,53,3.250,1,-10921639,47.108,51,-36,102,1743,33.341,4.550,1.588,1.734
ID12042,12042,216,19.740,303.990,164.674,0,54,54,3.250,1,-10921639,44.432,45,-24,95,1644,29.157,4.550,1.398,1.777
ID11980,11980,218,12.542,251.364,216.573,0,52,52,3.250,1,-10921639,19.189,15,-34,79,710,30.801,4.550,1.231,0.687
ID12016,12016,218,15.272,253.239,212.662,0,53,53,3.250,1,-10921639,32.000,31,-17,86,1184,28.039,11.657,1.090,1.190
ID12092,12092,218,14.678,254.996,209.472,0,55,55,3.250,1,-10921639,27.703,31,-16,87,1025,29.433,4.550,1.347,1.080
ID12129,12129,218,12.652,253.905,209.900,0,56,56,3.250,1,-10921639,25.811,28,-39,69,955,23.543,4.550,1.265,1.225
ID12066,12066,228,12.016,232.262,112.723,0,55,55,3.250,1,-10921639,16.973,11,-35,85,628,30.927,2.811,1.362,0.633
ID12102,12102,228,12.243,231.067,113.639,0,56,56,3.250,1,-10921639,21.757,20,-33,86,805,27.350,4.550,1.552,0.968
ID12144,12144,228,13.869,229.868,115.166,0,57,57,3.250,1,-10921639,25.919,25,-27,60,959,22.668,4.550,1.951,1.512
ID12115,12115,238,12.191,294.223,153.012,0,56,56,3.250,1,-10921639,33.784,39,-26,94,1250,29.771,4.550,0.722,0.951
ID12157,12157,238,18.667,293.862,157.198,0,57,57,3.250,1,-10921639,36.622,32,-12,111,1355,33.536,4.550,1.137,1.162
ID11589,11589,247,16.474,260.204,134.298,0,43,43,3.250,1,-10921639,25.541,22,-29,77,945,22.535,4.550,7.102,1.987
ID11630,11630,247,12.541,255.998,136.973,0,44,44,3.250,1,-10921639,12.919,13,-36,78,478,25.831,4.550,-12.655,1.086
